lat,cdf
9.087,0.61525662071232
9.099,0.61837785443783
9.1,0.62149840714302
9.112,0.6277215645726
9.124,0.63082199622309
9.125,0.63391707257747
9.137,0.64008086980013
9.149,0.6431449349659
9.15,0.64620518641792
9.162,0.65228744693583
9.174,0.65531081185125
9.175,0.65833181176886
9.187,0.66432296415107
9.199,0.66729561781754
9.2,0.67027204805121
9.212,0.6761237336644
9.224,0.67900304421033
9.225,0.68188361154829
9.237,0.68755802757399
9.249,0.69035417934861
9.25,0.6931582804876
9.262,0.69864935965393
9.274,0.70133762542877
9.275,0.70403618699253
9.287,0.70931538835728
9.299,0.71190163109813
9.3,0.71449652279696
9.312,0.7195584291531
9.324,0.72203757835417
9.325,0.72451286431275
9.337,0.72936098601043
9.349,0.73171181241125
9.35,0.73406445899362
9.362,0.73864276044328
9.374,0.74087872348166
9.375,0.74311260631253
9.386,0.74311261250363
9.387,0.74747265313404
9.399,0.74959578967983
9.4,0.75171836902718
9.412,0.7558455254749
9.424,0.7578470070284
9.425,0.75985345383909
9.437,0.76374887764757
9.449,0.76564147024411
9.45,0.76753981436674
9.462,0.77124097403537
9.474,0.77303178505057
9.475,0.77482519013406
9.487,0.77830376140892
9.499,0.77999834425389
9.5,0.78169759518355
9.512,0.7849938573206
9.524,0.78660596241456
9.525,0.78821629066462
9.537,0.79134327591622
9.549,0.79286136306042
9.55,0.794380069314
9.562,0.79734562179594
9.574,0.79879259184618
9.575,0.8002426450611
9.587,0.80306177817574
9.599,0.80444502948905
9.6,0.80583262695017
9.612,0.80851535788719
9.624,0.80982378983248
9.625,0.8111362459887
9.637,0.81369498169999
9.649,0.8149487648607
9.65,0.81620350764094
9.662,0.81865670996808
9.674,0.81985082336718
9.675,0.8210426274883
9.687,0.8233860369588
9.699,0.82453161218285
9.7,0.82567965765332
9.712,0.82792258567217
9.724,0.8290248665776
9.725,0.83012534587474
9.737,0.83227992698571
9.749,0.83333184953453
9.75,0.83438685524804
9.762,0.83645774515363
9.774,0.83747037902148
9.775,0.83849060936137
9.787,0.84047969634518
9.799,0.84145715241831
9.8,0.84243411939504
9.812,0.84435713502629
9.824,0.84529829890784
9.825,0.84624284931767
9.837,0.84808724424932
9.849,0.84899843085491
9.85,0.84990988367752
9.862,0.8517014128596
9.874,0.85257766931422
9.875,0.85345650126384
9.887,0.85518133379289
9.899,0.8560296498414
9.9,0.85687735297161
9.912,0.85855086133344
9.924,0.85937466065067
9.925,0.86019490628009
9.937,0.86181935022391
9.949,0.86261940669659
9.95,0.86342080044552
9.962,0.86500322543602
9.974,0.86577833180087
9.975,0.86655473829541
9.987,0.86809217260759
9.999,0.86885388144556
10,0.86961827102712
10.012,0.87112314637724
10.024,0.87186552042941
10.025,0.87261087858876
10.037,0.87408307734605
10.049,0.87481125522024
10.05,0.87553979217786
10.062,0.87697338946559
10.074,0.87768492567976
10.075,0.8783963937919
10.087,0.87980605631117
10.099,0.88050596565127
10.1,0.88120447580418
10.112,0.8825924694953
10.124,0.8832810862804
10.125,0.88397004976674
10.137,0.88533978592238
10.149,0.88601554999683
10.15,0.88669117786723
10.162,0.88802888130378
10.174,0.88869444864682
10.175,0.88935954546674
10.187,0.89067786458874
10.199,0.89133019537334
10.2,0.89198434633949
10.212,0.89328315113398
10.224,0.89392814547248
10.225,0.89457338126363
10.237,0.89584808413013
10.249,0.89647880180642
10.25,0.8971104233824
10.262,0.89836863936624
10.274,0.89899157483768
10.275,0.89961358783616
10.287,0.90084419154184
10.299,0.90145615639515
10.3,0.90207259121815
10.312,0.90328264049257
10.324,0.90388611116525
10.325,0.9044862386473
10.337,0.90568029632655
10.349,0.90627132909187
10.35,0.90686541406642
10.362,0.90802769286142
10.374,0.90860765595111
10.375,0.90918567503736
10.387,0.91033391862283
10.399,0.91090222388298
10.4,0.91147095632859
10.412,0.91259137713872
10.424,0.91314533144355
10.425,0.91370028870556
10.437,0.91479093654582
10.449,0.91533092374313
10.45,0.91586958604638
10.462,0.91693829265038
10.474,0.91746516711112
10.475,0.91799010995061
10.487,0.91902467267254
10.499,0.91953762336342
10.5,0.92005039451259
10.512,0.92106224211154
10.524,0.92155585801663
10.525,0.92205485398219
10.537,0.92303123280501
10.549,0.92350916666962
10.55,0.9239857384936
10.562,0.92492276053342
10.574,0.92537667914535
10.575,0.92583374902401
10.587,0.92673533943427
10.599,0.92717501233947
10.6,0.92761511862123
10.612,0.92847201552568
10.624,0.92888873804633
10.625,0.92930946001355
10.637,0.93012353931358
10.649,0.93052167617078
10.65,0.93091642649969
10.662,0.9316877129597
10.674,0.93206257130437
10.675,0.93243843879734
10.687,0.93316736579387
10.699,0.93351826460571
10.7,0.93387129315381
10.712,0.9345550561214
10.724,0.93488364223135
10.725,0.93521566439834
10.737,0.93585813896167
10.749,0.93616571249942
10.75,0.93647327365499
10.762,0.93707106709469
10.774,0.93735890961664
10.775,0.93764716694188
10.787,0.93820131317061
10.799,0.93846895415364
10.8,0.93873823577651
10.812,0.93925919155162
10.824,0.93951030850542
10.825,0.93975832991234
10.837,0.94024246725289
10.849,0.94047413179011
10.85,0.94070657640514
10.862,0.94115188939675
10.874,0.94136850338505
10.875,0.94158485734742
10.887,0.94200304715729
10.899,0.94220152124089
10.9,0.9424029546673
10.912,0.94279046141652
10.924,0.94297659665027
10.925,0.94316380294323
10.937,0.94352539996509
10.949,0.9436992706421
10.95,0.94387392139693
10.962,0.9442112183758
10.974,0.94437393270187
10.975,0.94453834338763
10.987,0.94485049214366
10.999,0.94500251445082
11,0.94515537255563
11.012,0.94544953618431
11.024,0.94559186942973
11.025,0.94573315018922
11.037,0.94600949585007
11.049,0.94614369399831
11.05,0.94627747734326
11.062,0.9465400478205
11.074,0.94666634613311
11.075,0.94679247728618
11.087,0.94703908712372
11.099,0.94715873001054
11.1,0.94727799524063
11.112,0.94751107134723
11.124,0.94762406499935
11.125,0.94773665003929
11.137,0.94795673104009
11.149,0.94806441273377
11.15,0.9481707571512
11.162,0.94837682770684
11.174,0.94847822544036
11.175,0.94857970984919
11.187,0.94877600466779
11.199,0.9488719542388
11.2,0.94896823193779
11.212,0.94915436717153
11.224,0.94924519670801
11.225,0.94933723350777
11.237,0.94951499838276
11.249,0.94960153749127
11.25,0.94968890001525
11.262,0.94986090098195
11.274,0.94994436930795
11.275,0.9500275961813
11.287,0.95018753070628
11.299,0.95026641143181
11.3,0.95034615271937
11.312,0.95050144392403
11.324,0.95057696907675
11.325,0.95065304523681
11.337,0.95080434937709
11.349,0.95087736713684
11.35,0.95095023011924
11.362,0.95109452594139
11.374,0.95116616308723
11.375,0.95123744734072
11.387,0.95137795421349
11.399,0.95144517710949
11.4,0.95151311817235
11.412,0.9516459109423
11.424,0.95171203182361
11.425,0.95177840653976
11.437,0.95190933579049
11.449,0.9519735621971
11.45,0.95203825293575
11.462,0.95216572136507
11.474,0.95222704414871
11.475,0.95228890555751
11.487,0.95241139634746
11.499,0.95247244672298
11.5,0.95253385618193
11.512,0.95265329476265
11.524,0.95271276021817
11.525,0.95277220710041
11.537,0.95289071082597
11.549,0.95294799082539
11.55,0.95300715291732
11.562,0.95312095141163
11.574,0.95317651647808
11.575,0.95323195772266
11.587,0.95334479040634
11.599,0.95340086933357
11.6,0.95345680586565
11.612,0.95356595484855
11.624,0.95361982974641
11.625,0.95367385323051
11.637,0.9537811325031
11.649,0.95383297672221
11.65,0.95388520478912
11.662,0.95399102915468
11.674,0.95404367821597
11.675,0.95409527479132
11.687,0.95419477805016
11.699,0.95424536547723
11.7,0.95429646057399
11.712,0.95439709061188
11.724,0.95444677413927
11.725,0.95449627812493
11.737,0.95459557707767
11.749,0.95464448052724
11.75,0.9546930929954
11.762,0.95479151281283
11.774,0.95483837320146
11.775,0.954886019859
11.787,0.95498140604048
11.799,0.95502837167771
11.8,0.9550754673279
11.812,0.95516725648391
11.824,0.95521375159801
11.825,0.95526007955258
11.837,0.95535136723
11.849,0.95539643220144
11.85,0.95544121238257
11.862,0.9555310080064
11.874,0.95557505763846
11.875,0.95561897106647
11.887,0.95570680411357
11.899,0.95574938645642
11.9,0.95579186355067
11.912,0.95587708395621
11.924,0.95592027302624
11.925,0.95596310920394
11.937,0.9560470109065
11.949,0.95608867696747
11.95,0.95613000870938
11.962,0.95621288888148
11.974,0.95625305669776
11.975,0.95629384981452
11.987,0.95637482312974
11.999,0.95641548623352
12,0.95645567262308
12.012,0.95653494957862
12.024,0.95657491308881
12.025,0.95661397269931
12.037,0.95669316297953
12.049,0.95673136821909
12.05,0.95676935057928
12.062,0.95684541435715
12.074,0.95688302525171
12.075,0.95692115619815
12.087,0.95699567220259
12.099,0.95703260826793
12.1,0.95706938336483
12.112,0.95714335455302
12.124,0.95717932480773
12.125,0.95721578415886
12.137,0.95728659788923
12.149,0.95732232050019
12.15,0.95735874270476
12.162,0.95742994647403
12.174,0.957464480395
12.175,0.95749906384471
12.187,0.95756870126727
12.199,0.95760298135339
12.2,0.9576372738217
12.212,0.95770497962301
12.224,0.95773902444756
12.225,0.95777262351337
12.237,0.95783928301983
12.249,0.95787313592049
12.25,0.95790668545754
12.262,0.9579732520976
12.274,0.95800602155684
12.275,0.95803851241687
12.287,0.95810251594411
12.299,0.95813422672632
12.3,0.95816575796682
12.312,0.95822771843312
12.324,0.95825869247517
12.325,0.95828977176582
12.337,0.95835094596322
12.349,0.95838183332996
12.35,0.95841289404733
12.362,0.95847497214441
12.374,0.95850556233866
12.375,0.95853584297821
12.387,0.95859514746529
12.399,0.95862505044813
12.4,0.9586551205905
12.412,0.95871453032617
12.424,0.95874386372838
12.425,0.95877278232731
12.437,0.9588304895122
12.449,0.95885919142285
12.45,0.95888750948568
12.462,0.95894451707698
12.474,0.95897219745716
12.475,0.95900087460343
12.487,0.95905735595176
12.499,0.95908468343959
12.5,0.95911262384571
12.512,0.9591665668456
12.524,0.95919375812937
12.525,0.95922118467471
12.537,0.95927496670616
12.549,0.95930106216633
12.55,0.95932788817557
12.562,0.95938058057452
12.574,0.95940668841689
12.575,0.95943309962285
12.587,0.95948644208664
12.599,0.95951238276947
12.6,0.95953787769356
12.612,0.95958944331344
12.624,0.95961480203346
12.625,0.95963991930083
12.637,0.95969074198946
12.649,0.95971632358886
12.65,0.95974234475591
12.662,0.95979257309954
12.674,0.95981677408503
12.675,0.95984161894427
12.687,0.95989073908212
12.699,0.95991478529027
12.7,0.95993881911623
12.712,0.95998669484423
12.724,0.96001036339566
12.725,0.96003357380615
12.737,0.96008052706118
12.749,0.96010467851792
12.75,0.96012848327341
12.762,0.9601743964247
12.774,0.96019830023769
12.775,0.9602220802288
12.787,0.96026859391618
12.799,0.96029145143432
12.8,0.96031399320669
12.812,0.96035915723563
12.824,0.96038108608971
12.825,0.96040344832035
12.837,0.96044778893383
12.849,0.96046956920166
12.85,0.96049108944355
12.862,0.96053463140593
12.874,0.96055571827126
12.875,0.96057747377471
12.887,0.96062038424553
12.899,0.96064199735383
12.9,0.96066371571072
12.912,0.9607063661556
12.924,0.96072726728812
12.925,0.96074829224251
12.937,0.96079101698051
12.949,0.96081161474943
12.95,0.96083176056851
12.962,0.96087267750714
12.974,0.96089322574731
12.975,0.96091328489108
12.987,0.9609547033083
12.999,0.96097476864316
13,0.96099519925255
13.012,0.96103417218774
13.024,0.96105368032416
