lat,cdf
8.6,0.96449816148731
8.612,0.96555989296953
8.613,0.96661669224172
8.625,0.96861435454164
8.637,0.96955052820159
8.638,0.97048934800479
8.65,0.97225104299285
8.662,0.97308379097167
8.663,0.97391617050015
8.675,0.97547989880311
8.687,0.97621607930116
8.688,0.97695152289856
8.7,0.97832589285583
8.712,0.97897055531736
8.713,0.9796143468963
8.725,0.98082718488133
8.737,0.98139187687449
8.738,0.98195503644924
8.75,0.98302084600666
8.762,0.98351667128444
8.763,0.98400988391445
8.775,0.98493603405077
8.787,0.98536923952096
8.788,0.98580641420601
8.8,0.98661532177399
8.812,0.98699358627632
8.813,0.9873714320851
8.825,0.98807154632062
8.837,0.98840036311449
8.838,0.98872561263931
8.85,0.98933722343187
8.862,0.98962091343475
8.863,0.98990353158213
8.875,0.99043687180214
8.887,0.99068368327699
8.888,0.99093228676023
8.9,0.99139419786032
8.912,0.99160901277395
8.913,0.99182273071047
8.925,0.99221837936907
8.937,0.99240103861792
8.938,0.99258704741519
8.95,0.99293378429308
8.962,0.99309550049049
8.963,0.99325706595821
8.975,0.99355830759478
8.987,0.99369836896168
8.988,0.9938371575002
9,0.99409535743965
9.012,0.9942144757551
9.013,0.99433260595377
9.025,0.9945549657252
9.037,0.99466090356765
9.038,0.99476539273041
9.05,0.99496165951969
9.062,0.99505280073202
9.063,0.99514312130499
9.075,0.9953134793373
9.087,0.99539226071599
9.088,0.99547128493693
9.1,0.99561704053614
9.112,0.99568514522926
9.113,0.9957536183727
9.125,0.99588131153209
9.137,0.99594104235418
9.138,0.99600100764465
9.15,0.99611528586265
9.162,0.9961680579979
9.163,0.99622158378155
9.175,0.99632237169331
9.187,0.99636874619109
9.188,0.99641656936857
9.2,0.99650407632087
9.212,0.99654458073506
9.213,0.99658632448216
9.225,0.99666522309504
9.237,0.99670220210952
9.238,0.99673892990788
9.25,0.99680922855521
9.262,0.99684307574192
9.263,0.9968760687938
9.275,0.99693876396622
9.287,0.99696913599646
9.288,0.99699812633798
9.3,0.99705351949487
9.312,0.99708019864798
9.313,0.99710744722433
9.325,0.99715825987376
9.337,0.99718318051396
9.338,0.99720836911802
9.35,0.99725459288613
9.362,0.99727736144147
9.363,0.99729963593842
9.375,0.99734362388296
9.387,0.99736460880377
9.388,0.99738596217491
9.4,0.99742566269748
9.412,0.99744435317762
9.413,0.9974627756939
9.425,0.99749956210935
9.437,0.99751736495917
9.438,0.9975357707277
9.45,0.9975697686441
9.462,0.99758652476003
9.463,0.99760265283564
9.475,0.99763424745105
9.487,0.99764945440085
9.488,0.99766491256678
9.5,0.99769427973249
9.512,0.99770838133132
9.513,0.99772278438949
9.525,0.99775110482133
9.537,0.9977647877266
9.538,0.99777857949219
9.55,0.99780418678981
9.562,0.99781686483056
9.563,0.99782952612356
9.575,0.99785507480408
9.587,0.99786757699354
9.588,0.99787912456169
9.6,0.99790345903092
9.612,0.9979149982252
9.613,0.99792646205464
9.625,0.99794944833063
9.637,0.99796055208362
9.638,0.99797166421048
9.65,0.99799328554549
9.662,0.99800390361396
9.663,0.99801435420501
9.675,0.99803462734679
9.687,0.998044742983
9.688,0.99805509308759
9.7,0.99807377519387
9.712,0.9980831623033
9.713,0.99809278388112
9.725,0.99811249597353
9.737,0.99812156487586
9.738,0.99813114458432
9.75,0.99814965083931
9.762,0.99815840153454
9.763,0.99816721922073
9.775,0.99818406744925
9.787,0.99819247481577
9.788,0.99820069795713
9.8,0.99821692651919
9.812,0.99822537575506
9.813,0.99823346491448
9.825,0.99825029639526
9.837,0.99825891310855
9.838,0.99826736234443
9.85,0.99828258604196
9.862,0.99828995504847
9.863,0.99829796884305
9.875,0.99831297481995
9.887,0.99832046943452
9.888,0.99832751186006
9.9,0.99834256808018
9.912,0.9983496440012
9.913,0.99835682878255
9.925,0.99837165053428
9.937,0.99837842499594
9.938,0.99838560140342
9.95,0.99839877350256
9.962,0.99840565682455
9.963,0.99841265738073
9.975,0.99842639052923
9.987,0.99843249508121
9.988,0.99843897645739
10,0.99845236627717
10.012,0.99845872204529
10.013,0.99846500244856
10.025,0.99847812430447
10.037,0.99848468941936
10.038,0.99849065998941
10.05,0.99850307006628
10.062,0.99850897364536
10.063,0.99851515356218
10.075,0.99852741290938
10.087,0.99853356770459
10.088,0.99853953827463
10.1,0.99855091836537
10.112,0.99855657910219
10.113,0.99856268365417
10.125,0.99857442382136
10.137,0.9985799924456
10.138,0.99858541034015
10.15,0.99859694953444
10.162,0.99860250978481
10.163,0.9986083212513
10.175,0.99861929939623
10.187,0.99862459168272
10.188,0.99862982535212
10.2,0.99864028431704
10.212,0.9986458445674
10.213,0.99865166440777
10.225,0.99866287702109
10.237,0.99866846239307
10.238,0.99867383841827
10.25,0.99868423039222
10.262,0.99868918772387
10.263,0.99869448001037
10.275,0.99870485523658
10.287,0.9987098209421
10.288,0.99871463591795
10.3,0.99872479342351
10.312,0.99872993498032
10.313,0.99873458247875
10.325,0.99874428779528
10.337,0.99874895204144
10.338,0.99875390937309
10.35,0.99876310388349
10.362,0.99876748341804
10.363,0.99877195506517
10.375,0.99878112445395
10.387,0.99878568821367
10.388,0.99879011799144
10.4,0.99879899429474
10.412,0.99880370878413
10.413,0.99880845676901
10.425,0.99881734144617
10.437,0.9988216121204
10.438,0.99882600002882
10.45,0.99883515266986
10.462,0.99883934797925
10.463,0.99884350979315
10.475,0.99885204276774
10.487,0.99885651441487
10.488,0.99886097768813
10.5,0.99886951066271
10.512,0.99887361385952
10.513,0.99887797664633
10.525,0.99888604905801
10.537,0.99889017737642
10.538,0.99889443967678
10.55,0.99890230274168
10.562,0.99890649805107
10.563,0.99891020767594
10.575,0.99891869878117
10.587,0.99892271823926
10.588,0.99892659534155
10.6,0.99893465100548
10.612,0.99893849461229
10.613,0.99894230472361
10.625,0.99894963186076
10.637,0.99895342522434
10.638,0.99895730232663
10.65,0.99896496441863
10.662,0.99896869079124
10.663,0.99897240878998
10.675,0.99898022998552
10.687,0.99898381400232
10.688,0.99898743151461
10.7,0.99899498474628
10.712,0.99899861900631
10.713,0.9990023788744
10.725,0.99900974788091
10.737,0.99901323978514
10.738,0.99901664795065
10.75,0.99902368200231
10.762,0.99902719902815
10.763,0.99903050670721
10.775,0.99903679548435
10.787,0.99904011991115
10.788,0.99904337734699
10.8,0.99904995083575
10.812,0.99905356834803
10.813,0.99905686765322
10.825,0.99906336577714
10.837,0.99906671532556
10.838,0.99907032446397
10.85,0.99907672210144
10.862,0.99907966133017
10.863,0.99908263405439
10.875,0.99908883071896
10.887,0.99909213002414
10.888,0.99909540420772
10.9,0.99910170973261
10.912,0.9991048918036
10.913,0.99910800688362
10.925,0.99911377648077
10.937,0.99911693343015
10.938,0.99912001501469
10.95,0.99912620330538
10.962,0.99912927651605
10.963,0.99913223249252
10.975,0.99913792672483
10.987,0.9991409413184
10.988,0.99914369632197
11,0.99914909746879
11.012,0.99915174361203
11.013,0.99915453211109
11.025,0.99916015935242
11.037,0.99916283899115
11.038,0.99916560236859
11.05,0.99917101188928
11.062,0.99917389250092
11.063,0.99917673961707
11.075,0.99918240872776
11.087,0.99918523909617
11.088,0.99918791036103
11.1,0.99919308541333
11.112,0.99919549708818
11.113,0.99919802599724
11.125,0.99920319267566
11.137,0.99920551223794
11.138,0.99920796578215
11.15,0.99921280587961
11.162,0.99921530966705
11.163,0.99921771296804
11.175,0.99922247770065
11.187,0.99922479726293
11.188,0.9992272340594
11.2,0.99923150473363
11.212,0.99923390803461
11.213,0.99923642019592
11.225,0.99924069087015
11.237,0.99924292669372
11.238,0.99924517926503
11.25,0.99924952530409
11.262,0.99925170251056
11.263,0.99925397182961
11.275,0.99925873656223
11.287,0.99926103937676
11.288,0.99926332544356
11.3,0.99926783896004
11.312,0.99926989893232
11.313,0.99927192540911
11.325,0.99927597836269
11.337,0.9992781723169
11.338,0.99928011505498
11.35,0.99928456995437
11.362,0.99928650431858
11.363,0.99928858103859
11.375,0.99929213993378
11.387,0.9992941580367
11.388,0.99929619288736
11.4,0.99930006998965
11.412,0.99930206297096
11.413,0.99930382148387
11.425,0.99930742224842
11.437,0.99930919750908
11.438,0.99931093927425
11.45,0.99931476613332
11.462,0.99931657488946
11.463,0.99931850925367
11.475,0.99932220213079
11.487,0.99932410299952
11.488,0.99932584476469
11.5,0.99932929479956
11.512,0.99933111192957
11.513,0.99933277832991
11.525,0.99933598552251
11.537,0.99933750956704
11.538,0.99933904198544
11.55,0.99934217381321
11.562,0.99934366436225
11.563,0.99934532238872
11.575,0.99934853795519
11.587,0.99935019598166
11.588,0.99935169490457
11.6,0.9993545503946
11.612,0.9993560241959
11.613,0.99935734726752
11.625,0.99936040373045
11.637,0.99936201988756
11.638,0.99936340995015
11.65,0.99936624031856
11.662,0.99936778111083
11.663,0.99936931352923
11.675,0.99937221926248
11.687,0.99937352558636
11.688,0.99937500776153
11.7,0.99937764553091
11.712,0.99937880949898
11.713,0.99938004045802
11.725,0.99938308017321
11.737,0.99938427763677
11.738,0.99938567607323
11.75,0.99938818823454
11.762,0.99938935220261
11.763,0.99939079250843
11.775,0.99939342190393
11.787,0.99939468635846
11.788,0.99939580845718
11.8,0.99939791029881
11.812,0.99939913288398
11.813,0.9994001963656
11.825,0.99940249080626
11.837,0.99940369664369
11.838,0.99940480199467
11.85,0.99940725553888
11.862,0.99940833576825
11.863,0.99940947461471
11.875,0.99941172718601
11.887,0.99941270692893
11.888,0.99941368667184
11.9,0.99941594761702
11.912,0.9994171367067
11.913,0.99941825880542
11.925,0.99942056161995
11.937,0.9994216753448
11.938,0.99942262159223
11.95,0.99942447221773
11.962,0.99942538496967
11.963,0.99942634796484
11.975,0.99942855866679
11.987,0.9994295970268
11.988,0.99943059351745
12,0.99943251950779
12.012,0.99943351599844
12.013,0.99943440362877
12.025,0.99943632961911
12.037,0.99943715863234
12.038,0.99943800439332
12.05,0.99943990526204
12.062,0.99944094362205
12.063,0.99944198198206
12.075,0.99944377399046
12.087,0.99944465324692
12.088,0.99944553250338
12.1,0.99944699793081
12.112,0.99944782694404
12.113,0.99944871457437
12.125,0.99945041447019
12.137,0.99945120161407
12.138,0.99945202225343
12.15,0.9994535630457
12.162,0.99945431669409
12.163,0.99945510383797
12.175,0.9994565692654
12.187,0.99945735640928
12.188,0.99945811005767
12.2,0.9994598350751
12.212,0.99946063059285
12.213,0.99946140098899
12.225,0.99946299202448
12.237,0.999463737299
12.238,0.99946450769514
12.25,0.99946609035676
12.262,0.99946674351871
12.263,0.99946764789678
12.275,0.99946912169808
12.287,0.99946964925195
12.288,0.99947027729228
12.3,0.99947159199003
12.312,0.99947236238617
12.313,0.99947309928682
