lat,cdf
23.275,0.00016676301674212
23.287,0.00016684805652628
23.288,0.00016693309631045
23.3,0.00016710317587877
23.312,0.00016718821566293
23.313,0.0001672732554471
23.325,0.00016769845436791
23.338,0.00016786853393623
23.35,0.0001683787726412
23.363,0.00016846381242537
23.387,0.00016854885220953
23.388,0.00016871893177785
23.4,0.00016888901134618
23.412,0.0001690590909145
23.413,0.00016914413069866
23.425,0.00016922917048283
23.437,0.00016931421026699
23.45,0.00016948428983531
23.462,0.0001697394091878
23.463,0.00016990948875612
23.475,0.00017024964789277
23.487,0.00017050476724526
23.488,0.00017067484681358
23.5,0.00017084492638191
23.512,0.00017101500595023
23.525,0.0001711000457344
23.537,0.00017118508551856
23.538,0.00017127012530272
23.55,0.00017135516508688
23.562,0.00017161028443937
23.563,0.00017169532422353
23.575,0.00017195044357602
23.587,0.00017203548336018
23.6,0.0001722055629285
23.612,0.00017237564249683
23.613,0.00017246068228099
23.637,0.00017254572206515
23.65,0.00017263076184932
23.662,0.00017280084141764
23.663,0.00017297092098596
23.687,0.00017305596077013
23.7,0.00017331108012261
23.712,0.00017339611990678
23.713,0.00017348115969094
23.725,0.0001735661994751
23.737,0.00017373627904342
23.75,0.00017399139839591
23.762,0.00017416147796424
23.763,0.0001742465177484
23.775,0.00017458667688505
23.787,0.00017475675645337
23.788,0.00017484179623753
23.8,0.00017501187580586
23.813,0.00017509691559002
23.825,0.00017518195537418
23.837,0.00017526699515834
23.838,0.00017543707472667
23.85,0.00017569219407916
23.862,0.00017577723386332
23.863,0.00017586227364748
23.875,0.0001760323532158
23.887,0.00017611739299997
23.9,0.00017628747256829
23.925,0.00017645755213662
23.937,0.00017654259192078
23.938,0.00017662763170494
23.95,0.00017679771127326
23.975,0.00017730794997824
23.987,0.0001773929897624
23.988,0.00017756306933072
24,0.00017764810911489
24.012,0.00017773314889905
24.013,0.00017781818868321
24.025,0.00017832842738819
24.037,0.00017841346717235
24.05,0.00017866858652483
24.062,0.000178753626309
24.063,0.00017883866609316
24.075,0.00017892370587732
24.088,0.00017900874566148
24.112,0.00017909378544565
24.113,0.00017917882522981
24.125,0.00017926386501397
24.137,0.00017943394458229
24.138,0.00017960402415062
24.15,0.00017994418328727
24.163,0.00018002922307143
24.187,0.00018011426285559
24.188,0.00018028434242392
24.2,0.00018036938220808
